dataset,proc_id_1,node_id_1,proc_id_2,node_id_2,node_label_1,node_label_2,paired,gold_paired
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2675,83,2691,"take aptitude test confirm establish countri process examin payment abil confirm establish","apply online confirm establish countri process result evalu send paper internet",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2675,83,2698,"take aptitude test confirm establish countri process examin payment abil confirm establish","accepted provisionally confirm establish countri process evalu result preliminari accept prior",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2675,83,2705,"take aptitude test confirm establish countri process examin payment abil confirm establish","take oral exam revok reject bad reexamin pass cp result fsdgfstd sdgfjgsdf sdgfhjsgdf",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2676,83,2691,"rank students according to gpa and the test results confirm establish countri process rank result list posit place","apply online confirm establish countri process result evalu send paper internet",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2676,83,2698,"rank students according to gpa and the test results confirm establish countri process rank result list posit place","accepted provisionally confirm establish countri process evalu result preliminari accept prior",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2676,83,2708,"rank students according to gpa and the test results confirm establish countri process rank result list posit place","evaluate result mark valid examin check estim suffici take oral exam",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2679,83,2705,"pay for aptitude test test invit applic price monei procedur pai aptitud test","take oral exam revok reject bad reexamin pass cp result fsdgfstd sdgfjgsdf sdgfhjsgdf",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2679,83,2707,"pay for aptitude test test invit applic price monei procedur pai aptitud test","check documents document inform applic examin paper data pai aptitud test",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2683,83,2694,"acceptance revok reject bad result accept procedur dsfsdg dffdhd dfhdfhd","send letter of acceptance send letter reject accept sdfsdf sdfsdfsd sdfsdfsdf send letter accept",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2683,83,2696,"acceptance revok reject bad result accept procedur dsfsdg dffdhd dfhdfhd","accepted letter applic invit ffdfh yrryri yyryryr send letter of reject accept reject accept",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2683,83,2697,"acceptance revok reject bad result accept procedur dsfsdg dffdhd dfhdfhd","rejected unaccept reject deni reject reject discard send letter of reject accept reject accept",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2684,83,2694,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf rank student accept reject","send letter of acceptance send letter reject accept sdfsdf sdfsdfsd sdfsdfsdf send letter accept",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2684,83,2697,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf rank student accept reject","rejected unaccept reject deni reject reject discard send letter of reject accept reject accept",true,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2684,83,2709,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf rank student accept reject","send letter of rejection letter reject accept reject reject refus send letter reject",true,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2667,84,2716,"apply online send paper provid us util emploi appli internet establish","add certificate of bachelor degree revok reject bad mother tongu nation dsgdfhfd fdhdrhfd dfgdfhdf",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2667,84,2718,"apply online send paper provid us util emploi appli internet establish","german languag translat german german german german complet applic german",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2667,84,2722,"apply online send paper provid us util emploi appli internet establish","add certificate of german language applic certif form provid paper foreign pai aptitud test",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2667,84,2730,"apply online send paper provid us util emploi appli internet establish","complete application finish success fulfil finish end evalu applic finish learn",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2667,84,2732,"apply online send paper provid us util emploi appli internet establish","fill out application form mother tongu nation process paper write insert data complet data document person",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2668,84,2720,"send online protocol appli onlin send protocol forward paper via internet gdfjvsdhj sdgffsdh sdgfhsd","send application request petit requisit dsafsdfsd dfsdfd sdfsdfsss fill out applic form send",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2669,84,2720,"send documents by post mail paper offic send accept reward mail paper forward","send application request petit requisit dsafsdfsd dfsdfd sdfsdfsss fill out applic form send",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2669,84,2729,"send documents by post mail paper offic send accept reward mail paper forward","send acceptance send email accept forward accept articl write enclos post",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2670,84,2719,"documents received send onlin protocol document paper come get djfsdhgf sdgfshgd sdgfshdg","receive application job interview appli receiv come document work applic send",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2671,84,2710,"check documents send document post check evalu check verifi control send letter reject","complete and in time time complet deadlin complet fillin implement receiv applic check complet in time and hand over to examin board if bachelor i suffici",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2671,84,2715,"check documents send document post check evalu check verifi control send letter reject","check application complete send receiv check applic complet valid confirm find check control send letter reject",true,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2671,84,2717,"check documents send document post check evalu check verifi control send letter reject","check application in time hour minut second examin fulfil paper send applic receiv complet",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2672,84,2711,"evaluate valid confirm address examin paper count send document check receiv","hand application over to examining board execut board verif provid paper author check applic complet bachelor",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2672,84,2712,"evaluate valid confirm address examin paper count send document check receiv","check if bachelor is sufficient degre establish confirm certifi inquir necessari confirm student enough",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2672,84,2713,"evaluate valid confirm address examin paper count send document check receiv","set additional requirements hand applic examin board more criteria propos vfsdgfgsd dgfsdfsd sdfgsd",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2672,84,2714,"evaluate valid confirm address examin paper count send document check receiv","check if bachelors grade within top % elig screen interview find examin check send letter reject",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2672,84,2715,"evaluate valid confirm address examin paper count send document check receiv","check application complete send receiv check applic complet valid confirm find check control send letter reject",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2673,84,2725,"invite to an aptitude test invit test failur test class teacher pai work test","invite for talk interview invit background check speak convers room talk walk eat",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2675,84,2726,"take aptitude test confirm establish countri process examin payment abil confirm establish","talk to applicant convers entranc evalu sdgsg sgfhh fhgfhgf check if bachelor grade invit for talk",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2675,84,2727,"take aptitude test confirm establish countri process examin payment abil confirm establish","document evalu applic test wewerw werwerw werwerw invit for talk applic document rank with other",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2676,84,2728,"rank students according to gpa and the test results confirm establish countri process rank result list posit place","rank with other applicants document rank applic reject sdfsdfsd sdfsdfsd sdfsdf rank applic other",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2683,84,2723,"acceptance revok reject bad result accept procedur dsfsdg dffdhd dfhdfhd","receive acceptance send accept reject receiv immatricul dsfsdfsdm dfsdfsdf sdfsdfsd send accept immatricul",true,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2683,84,2724,"acceptance revok reject bad result accept procedur dsfsdg dffdhd dfhdfhd","immatriculate process registrar enrol immatricul immatricul immatricul send reject accept receiv immatricul",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2683,84,2729,"acceptance revok reject bad result accept procedur dsfsdg dffdhd dfhdfhd","send acceptance send email accept forward accept articl write enclos post",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2684,84,2721,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf rank student accept reject","receive rejection reject accept fail email come document work do test",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2684,84,2723,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf rank student accept reject","receive acceptance send accept reject receiv immatricul dsfsdfsdm dfsdfsdf sdfsdfsd send accept immatricul",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2684,84,2728,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf rank student accept reject","rank with other applicants document rank applic reject sdfsdfsd sdfsdfsd sdfsdf rank applic other",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,82,2684,84,2731,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf rank student accept reject","send rejection denial document process send forward dispatch forward deni reject",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2688,89,2895,"sufficient cp in mathematics suffici take oral exam evalu sdfsdfsd sdfsdfsd sdfsdfsd cp mathemat exam","bridging courses > cp progress grade rhumb fdsfsd sdfsdfsd dsfsdfsd document receiv bridg evalu",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2690,89,2885,"send documents by post email document letter forward credenti mail offic monei slow","send documents by post document postal mail doc send forward dispatch appli onlin send document receiv",true,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2691,89,2886,"apply online confirm establish countri process result evalu send paper internet","apply online revok reject bad procedur applic form network wire access",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2694,89,2888,"send letter of acceptance send letter reject accept sdfsdf sdfsdfsd sdfsdfsdf send letter accept","send letter of acceptance letter send accept forward note accept written neatli legibl",true,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2694,89,2889,"send letter of acceptance send letter reject accept sdfsdf sdfsdfsd sdfsdfsdf send letter accept","send letter of rejection send reject accept reject dsfsdfsd sdfsdfsd fssdf accept letter reject",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2695,89,2888,"send letter of provisional acceptance process result degre forward paper preliminari submit requir approv written document applic","send letter of acceptance letter send accept forward note accept written neatli legibl",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2695,89,2898,"send letter of provisional acceptance process result degre forward paper preliminari submit requir approv written document applic","forward documents move ahead paper forward send dispatch send paper provid",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2696,89,2883,"accepted letter applic invit ffdfh yrryri yyryryr send letter of reject accept reject accept","rejected denial negat neg reject reject accept deni disqualifi off",true,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2696,89,2888,"accepted letter applic invit ffdfh yrryri yyryryr send letter of reject accept reject accept","send letter of acceptance letter send accept forward note accept written neatli legibl",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2696,89,2889,"accepted letter applic invit ffdfh yrryri yyryryr send letter of reject accept reject accept","send letter of rejection send reject accept reject dsfsdfsd sdfsdfsd fssdf accept letter reject",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2697,89,2883,"rejected unaccept reject deni reject reject discard send letter of reject accept reject accept","rejected denial negat neg reject reject accept deni disqualifi off",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2697,89,2888,"rejected unaccept reject deni reject reject discard send letter of reject accept reject accept","send letter of acceptance letter send accept forward note accept written neatli legibl",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2697,89,2889,"rejected unaccept reject deni reject reject discard send letter of reject accept reject accept","send letter of rejection send reject accept reject dsfsdfsd sdfsdfsd fssdf accept letter reject",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2697,89,2893,"rejected unaccept reject deni reject reject discard send letter of reject accept reject accept","rejected revok reject bad confirm result procedur dhksjhgjk jgsjdhgsf gdfjgsduf",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2699,89,2894,"wait for bachelors certificate document accept degre dfsdfsd sdfggdsg gfgsfdsdgsd send letter of provision accept","check bachelors degree appli send document confirm graduat degre control check find send letter reject",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2700,89,2894,"certificate received send certif email authent diploma bag check verifi authent","check bachelors degree appli send document confirm graduat degre control check find send letter reject",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2701,89,2894,"send bachelors certificate process evalu result forward paper degre submit univers degre proof","check bachelors degree appli send document confirm graduat degre control check find send letter reject",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2702,89,2885,"certificate received email send certif document acquir confirm verifi establish proof","send documents by post document postal mail doc send forward dispatch appli onlin send document receiv",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2702,89,2894,"certificate received email send certif document acquir confirm verifi establish proof","check bachelors degree appli send document confirm graduat degre control check find send letter reject",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2703,89,2894,"check certificate certif recommend valid check document licenc drive licenc confirm","check bachelors degree appli send document confirm graduat degre control check find send letter reject",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2703,89,2897,"check certificate certif recommend valid check document licenc drive licenc confirm","check documents valid confirm verifi paper confirm verifi check document forward receiv",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2704,89,2896,"less than cp in mathematics math exam school rate point subject pai aptitud test","bridging courses < cp advanc path bridg dsfsdf sdfsdfsd sdfsdfsd bridg check document forward",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2705,89,2891,"take oral exam revok reject bad reexamin pass cp result fsdgfstd sdgfjgsdf sdgfhjsgdf","conduct interview interview nomine talk do execut convers drive talk ask",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2705,89,2892,"take oral exam revok reject bad reexamin pass cp result fsdgfstd sdgfjgsdf sdgfhjsgdf","go to interview job interview particip work arriv question interview pai aptitud test",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2706,89,2884,"documents received mail paper destin receiv receiv accept paper arriv come","documents received exhibit paper taken fsdfsdfsd dsfsdfsd sdfsdf appli onlin send document post receiv",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2706,89,2899,"documents received mail paper destin receiv receiv accept paper arriv come","documents received pass merit evalu process paper arriv come paper submit deliv",true,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2707,89,2897,"check documents document inform applic examin paper data pai aptitud test","check documents valid confirm verifi paper confirm verifi check document forward receiv",false,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2708,89,2887,"evaluate result mark valid examin check estim suffici take oral exam","evaluate verif process result examin estim check review scrutin analyz",true,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2709,89,2883,"send letter of rejection letter reject accept reject reject refus send letter reject","rejected denial negat neg reject reject accept deni disqualifi off",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2709,89,2888,"send letter of rejection letter reject accept reject reject refus send letter reject","send letter of acceptance letter send accept forward note accept written neatli legibl",true,false
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2709,89,2889,"send letter of rejection letter reject accept reject reject refus send letter reject","send letter of rejection send reject accept reject dsfsdfsd sdfsdfsd fssdf accept letter reject",true,true
UA_Union_GoldAll_Clean_3_Keywords_Default_Stemmed,83,2709,89,2894,"send letter of rejection letter reject accept reject reject refus send letter reject","check bachelors degree appli send document confirm graduat degre control check find send letter reject",true,false
